employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
72529,Sales & Marketing,region_22,Bachelors,m,sourcing,3,31,3,8,0,0,52
2572,Procurement,region_2,Masters & above,f,sourcing,1,38,3,8,0,0,86
7628,Sales & Marketing,region_15,Bachelors,m,other,1,43,3,4,0,0,51
9757,Technology,region_2,Bachelors,f,sourcing,1,42,4,16,0,0,87
47278,Procurement,region_5,Bachelors,m,other,1,32,3,4,0,0,70
16706,Technology,region_5,Below Secondary,f,other,1,22,3,2,0,0,79
46045,Sales & Marketing,region_3,Bachelors,m,other,1,39,3,4,0,0,47
18577,Sales & Marketing,region_15,Bachelors,f,sourcing,1,35,4,4,1,0,49
5944,Operations,region_2,Bachelors,f,referred,2,31,3,9,1,0,59
35864,Procurement,region_16,Bachelors,m,sourcing,1,34,3,5,1,0,70
70287,Procurement,region_17,Bachelors,m,sourcing,1,26,2,4,0,0,70
6519,Operations,region_6,Bachelors,f,sourcing,1,37,5,9,0,0,60
63439,Sales & Marketing,region_13,Bachelors,m,sourcing,1,29,3,4,0,0,47
32451,Operations,region_23,Masters & above,f,other,1,35,3,7,1,0,55
16543,Technology,region_15,Bachelors,m,other,2,29,3,6,0,0,76
46384,Sales & Marketing,region_13,Masters & above,m,sourcing,2,36,3,3,0,0,48
67323,Operations,region_2,Masters & above,f,sourcing,1,39,4,9,1,0,60
12665,Sales & Marketing,region_7,Bachelors,m,sourcing,1,27,5,3,1,0,47
30344,Analytics,region_2,Bachelors,m,other,2,31,3,6,0,0,89
26217,Sales & Marketing,region_2,Bachelors,m,sourcing,1,27,4,5,0,0,45
5456,Analytics,region_16,Masters & above,m,sourcing,1,34,3,3,0,0,79
2130,Sales & Marketing,region_2,Bachelors,m,sourcing,1,42,4,4,0,0,48
19627,Sales & Marketing,region_16,Bachelors,m,other,1,36,3,3,0,0,51
57797,Legal,region_13,Bachelors,m,other,1,32,4,3,1,0,57
50644,R&D,region_7,Masters & above,m,sourcing,1,37,5,4,1,1,87
57245,Operations,region_4,Masters & above,m,sourcing,1,48,5,6,1,0,63
51821,Procurement,region_13,Masters & above,m,other,2,39,3,7,0,0,70
51351,Operations,region_15,Bachelors,m,other,2,38,5,4,1,0,58
78254,Operations,region_7,Bachelors,m,other,1,32,5,3,1,0,59
27867,Procurement,region_27,Bachelors,f,sourcing,1,41,4,4,1,0,71
33606,Sales & Marketing,region_15,Masters & above,m,other,1,40,5,6,0,0,48
55600,Procurement,region_8,Masters & above,f,other,1,39,4,10,1,0,70
16666,Sales & Marketing,region_2,Bachelors,f,other,1,39,3,9,1,0,51
29022,Operations,region_31,Bachelors,m,sourcing,1,28,3,4,1,0,59
33320,Sales & Marketing,region_7,Bachelors,m,other,1,46,3,4,0,0,52
4346,Sales & Marketing,region_22,Masters & above,m,sourcing,2,37,3,8,0,0,50
50400,Technology,region_31,Masters & above,f,other,1,38,2,11,0,0,79
45635,Sales & Marketing,region_7,Bachelors,f,other,2,32,3,2,0,0,44
65412,Operations,region_26,Masters & above,f,sourcing,2,33,3,2,0,0,59
39982,Sales & Marketing,region_2,Masters & above,f,other,1,49,5,5,1,0,50
74165,Procurement,region_22,Bachelors,f,other,2,37,4,7,0,0,69
59212,Sales & Marketing,region_22,Bachelors,f,other,1,41,3,8,0,0,52
32115,Sales & Marketing,region_2,Bachelors,m,other,2,27,5,3,1,0,50
65812,Procurement,region_2,Bachelors,f,other,1,26,3,4,0,0,72
53594,Procurement,region_2,Masters & above,f,other,1,50,4,17,0,0,67
67737,R&D,region_7,Masters & above,m,sourcing,1,37,3,6,0,0,87
57330,Technology,region_7,Masters & above,f,sourcing,2,34,3,4,1,0,78
63171,Procurement,region_2,Bachelors,f,sourcing,3,33,3,6,0,0,67
66240,Technology,region_31,Masters & above,m,sourcing,1,39,3,8,0,0,81
35979,Sales & Marketing,region_2,Masters & above,m,other,1,37,4,7,0,0,45
56600,Operations,region_15,Bachelors,m,referred,1,42,4,5,0,0,61
72241,Procurement,region_15,Bachelors,m,other,1,44,4,15,0,0,67
11945,Procurement,region_7,Bachelors,m,other,1,30,5,2,0,0,67
26527,Sales & Marketing,region_13,Bachelors,m,sourcing,1,31,3,3,1,0,53
10121,Sales & Marketing,region_27,Bachelors,m,sourcing,1,30,1,4,1,0,52
77956,Sales & Marketing,region_2,Bachelors,m,other,1,46,5,15,0,0,50
57624,Sales & Marketing,region_28,Masters & above,m,sourcing,1,31,5,7,1,0,50
19785,Sales & Marketing,region_24,Bachelors,f,sourcing,1,31,2,3,0,0,49
51865,Analytics,region_27,Bachelors,m,other,1,34,4,10,0,0,86
19044,Operations,region_2,Bachelors,f,other,2,33,5,8,1,0,58
27664,HR,region_2,Masters & above,m,other,2,50,5,8,0,0,50
77080,R&D,region_25,Masters & above,m,other,1,38,4,10,0,0,79
23056,Sales & Marketing,region_31,Bachelors,f,other,2,33,4,7,1,0,54
46844,Technology,region_5,Bachelors,m,sourcing,1,46,3,2,0,0,79
66772,Analytics,region_2,Masters & above,m,sourcing,2,37,3,4,0,0,81
15640,Sales & Marketing,region_22,Bachelors,m,other,1,27,3,6,0,0,51
2858,Operations,region_22,Bachelors,m,sourcing,1,41,4,12,1,0,52
27794,Analytics,region_22,Bachelors,m,other,1,30,1,3,0,0,82
48529,HR,region_23,Masters & above,m,sourcing,1,40,5,9,0,0,47
18135,Sales & Marketing,region_4,Masters & above,m,other,1,41,5,11,0,0,55
18168,Analytics,region_32,Bachelors,m,sourcing,1,29,3,3,0,0,82
59420,Operations,region_32,Bachelors,m,sourcing,1,28,5,2,0,0,59
3103,Operations,region_15,Bachelors,m,other,1,34,3,7,0,0,55
66543,Operations,region_7,Masters & above,f,other,1,43,4,12,0,0,57
76118,Sales & Marketing,region_2,Masters & above,m,sourcing,1,60,5,30,1,0,52
19735,Analytics,region_5,Bachelors,m,sourcing,1,32,3,5,1,0,89
68540,Technology,region_2,Bachelors,f,other,1,25,4,1,1,0,83
50635,Operations,region_31,Bachelors,m,other,1,23,2,2,1,0,61
63213,Operations,region_4,Masters & above,f,sourcing,2,34,3,7,0,0,63
70698,Legal,region_2,Masters & above,m,other,1,37,2,4,0,0,73
27865,Analytics,region_26,Bachelors,m,sourcing,1,33,3,4,1,0,87
66801,Technology,region_2,Bachelors,f,sourcing,1,33,3,6,1,0,78
29184,Analytics,region_22,Bachelors,m,sourcing,2,31,5,6,1,0,84
4958,Sales & Marketing,region_11,Bachelors,m,sourcing,1,24,3,2,0,1,49
44470,Technology,region_5,Bachelors,m,other,1,29,3,7,0,0,77
77836,Operations,region_12,Bachelors,m,other,1,37,3,3,1,0,60
73021,Operations,region_22,Bachelors,f,other,1,32,5,2,1,0,59
21751,Procurement,region_2,Bachelors,m,other,1,42,4,7,0,0,71
36622,Procurement,region_31,Bachelors,f,other,1,33,2,9,0,0,70
74776,Finance,region_2,Bachelors,m,other,2,26,4,2,0,0,61
50672,Procurement,region_2,Masters & above,m,other,1,31,4,7,0,0,69
28189,Analytics,region_20,Bachelors,m,other,2,34,3,5,0,0,88
9713,Procurement,region_20,Masters & above,f,other,1,38,1,10,0,0,67
26282,Operations,region_22,Masters & above,f,referred,1,36,4,8,0,0,60
23148,Technology,region_28,Masters & above,f,sourcing,1,35,2,8,0,0,74
47855,Legal,region_22,Bachelors,m,sourcing,1,29,5,3,1,0,60
23301,Analytics,region_16,Bachelors,m,sourcing,1,30,4,9,0,0,86
48068,Technology,region_5,Bachelors,m,sourcing,1,29,2,2,0,0,83
22534,Sales & Marketing,region_2,Masters & above,m,other,1,54,3,10,1,0,49
9958,Operations,region_23,Bachelors,m,sourcing,1,44,4,3,1,0,59
60355,Sales & Marketing,region_27,Bachelors,m,other,1,31,1,5,0,0,47
55597,Procurement,region_2,Bachelors,m,other,1,25,1,2,1,0,69
77774,Operations,region_5,Masters & above,f,other,1,37,1,9,0,0,61
60833,Finance,region_2,Below Secondary,m,sourcing,1,23,5,2,1,0,61
14810,Technology,region_19,Bachelors,m,other,1,33,3,4,0,0,75
2283,Operations,region_22,Masters & above,m,sourcing,1,34,5,10,1,0,60
23668,Sales & Marketing,region_26,Masters & above,m,sourcing,1,40,5,4,0,0,48
59242,R&D,region_2,Bachelors,m,other,1,34,3,6,1,0,77
29086,Procurement,region_27,Bachelors,f,other,1,29,3,2,0,0,73
33910,Procurement,region_2,Bachelors,m,sourcing,1,47,4,15,1,0,66
44722,Legal,region_22,Masters & above,m,other,1,38,3,9,0,0,64
74966,Legal,region_2,Bachelors,m,other,1,38,5,4,1,0,62
15789,Technology,region_7,Bachelors,m,sourcing,2,32,4,5,0,0,78
15047,Operations,region_15,Bachelors,f,other,1,34,5,9,1,0,61
54508,Technology,region_26,Bachelors,f,other,1,26,1,4,0,0,82
19398,Operations,region_19,Masters & above,f,other,1,38,5,3,1,0,59
5389,Technology,region_5,Masters & above,f,other,1,38,5,5,1,0,75
21979,Procurement,region_7,Bachelors,m,other,1,34,5,3,1,0,72
29555,Procurement,region_17,Bachelors,f,other,1,37,5,8,1,0,70
60231,Analytics,region_6,Bachelors,f,sourcing,1,32,2,7,0,0,83
763,HR,region_5,Bachelors,f,sourcing,1,33,5,4,1,0,47
8243,Sales & Marketing,region_6,Bachelors,f,sourcing,1,30,1,2,1,1,51
14354,Operations,region_2,Bachelors,f,referred,1,33,3,4,1,1,63
26452,Technology,region_19,Masters & above,m,sourcing,1,44,3,13,0,0,74
57910,Sales & Marketing,region_22,Masters & above,m,sourcing,1,28,3,2,0,0,50
51308,Sales & Marketing,region_28,Masters & above,m,other,1,31,5,7,1,0,47
74283,Procurement,region_13,Bachelors,f,other,1,28,5,5,1,0,67
76701,Procurement,region_4,Masters & above,f,other,1,48,4,20,0,0,69
7860,Sales & Marketing,region_31,Bachelors,m,sourcing,1,37,4,2,0,0,50
66300,Sales & Marketing,region_2,Bachelors,m,other,1,33,1,7,0,0,51
2382,Sales & Marketing,region_27,Bachelors,m,sourcing,1,46,1,14,0,0,52
14919,Sales & Marketing,region_13,Masters & above,m,other,1,48,3,25,0,0,46
41987,Procurement,region_23,Masters & above,f,other,1,37,1,7,0,0,71
28395,Legal,region_2,Bachelors,m,referred,1,30,3,1,1,0,58
43920,Operations,region_8,Bachelors,f,sourcing,1,32,4,4,1,0,63
66284,Sales & Marketing,region_22,Bachelors,m,sourcing,2,31,3,7,1,0,47
49932,Sales & Marketing,region_22,Bachelors,f,other,1,39,1,9,0,0,50
74182,Procurement,region_4,Bachelors,f,other,1,32,5,6,0,0,84
4720,Finance,region_16,Bachelors,m,sourcing,2,32,3,2,0,0,58
49496,Analytics,region_28,Masters & above,m,other,1,41,4,2,0,0,84
42363,Technology,region_31,Bachelors,f,sourcing,1,32,1,5,0,0,78
33599,Analytics,region_34,Bachelors,m,sourcing,1,31,3,4,1,0,84
67173,Operations,region_2,Masters & above,f,other,1,54,2,7,0,0,62
20996,Operations,region_32,Bachelors,m,other,1,35,3,7,0,0,63
7016,Technology,region_17,Bachelors,f,other,1,48,3,6,1,0,80
64795,Analytics,region_26,Bachelors,m,sourcing,1,28,2,4,1,0,86
55930,Procurement,region_13,Masters & above,f,other,2,45,1,3,0,0,65
56994,Legal,region_7,Bachelors,m,other,1,37,3,10,0,0,64
24086,Operations,region_15,Masters & above,f,other,1,32,5,8,1,0,62
4963,Sales & Marketing,region_10,Bachelors,m,sourcing,1,31,3,5,0,0,48
41604,Analytics,region_31,Bachelors,f,sourcing,1,27,4,2,0,0,86
71561,Sales & Marketing,region_15,Bachelors,m,other,1,32,3,4,1,0,48
25321,HR,region_2,Masters & above,m,other,1,34,3,7,0,0,51
52582,Sales & Marketing,region_15,Bachelors,m,other,3,34,2,7,1,0,47
24916,Technology,region_7,Bachelors,m,other,1,31,5,7,1,0,79
15080,Sales & Marketing,region_21,Masters & above,m,sourcing,1,46,1,17,0,0,52
54484,Procurement,region_2,Masters & above,f,other,2,54,3,7,0,0,73
2975,Analytics,region_22,Masters & above,m,sourcing,1,31,5,7,0,0,81
5348,Legal,region_7,Bachelors,m,other,1,28,3,2,0,0,59
5529,Sales & Marketing,region_13,Bachelors,m,sourcing,1,34,1,7,0,0,52
70405,Operations,region_2,Bachelors,m,sourcing,2,30,3,7,1,0,60
61639,Sales & Marketing,region_2,Bachelors,m,other,2,30,2,3,0,0,46
3077,Technology,region_7,Bachelors,f,sourcing,2,43,3,9,1,0,79
19889,Procurement,region_15,Masters & above,f,other,1,41,3,5,0,0,73
52541,Analytics,region_22,Bachelors,m,sourcing,1,37,4,6,0,0,86
73287,Analytics,region_4,Masters & above,m,other,1,37,3,10,1,0,83
61419,Technology,region_2,Masters & above,f,sourcing,1,36,4,9,1,0,82
26592,Sales & Marketing,region_28,Masters & above,m,other,1,39,3,9,1,0,49
45853,Technology,region_25,Bachelors,f,other,1,29,4,5,0,0,76
15346,Sales & Marketing,region_2,Bachelors,f,other,1,37,5,3,0,0,48
49665,Operations,region_8,Bachelors,f,other,1,37,1,3,1,0,59
36458,Sales & Marketing,region_4,Bachelors,m,other,1,30,3,2,1,0,46
6891,Analytics,region_22,Masters & above,m,other,1,31,4,4,0,0,82
72095,Sales & Marketing,region_4,Bachelors,m,sourcing,1,34,1,10,1,1,94
45085,Analytics,region_7,Bachelors,m,sourcing,1,29,3,2,0,0,84
72868,Sales & Marketing,region_25,Bachelors,m,other,1,39,1,4,0,0,50
3791,Operations,region_23,Bachelors,f,sourcing,2,32,4,8,1,0,56
50142,Sales & Marketing,region_28,Bachelors,f,other,1,26,5,2,0,0,53
36620,Sales & Marketing,region_22,Bachelors,m,other,1,28,5,2,0,0,47
16874,Operations,region_27,Bachelors,f,sourcing,1,45,5,3,1,0,60
59574,Procurement,region_28,Masters & above,f,sourcing,2,33,1,3,0,0,69
58370,Sales & Marketing,region_13,Bachelors,m,sourcing,1,23,1,2,0,0,52
49930,Procurement,region_32,Bachelors,m,other,1,33,3,8,0,0,64
20574,Sales & Marketing,region_13,Masters & above,f,other,1,30,1,4,0,0,56
74012,Procurement,region_2,Masters & above,f,other,2,45,3,15,0,0,69
42148,Technology,region_22,Below Secondary,m,other,1,26,3,4,1,0,80
51695,Finance,region_2,Below Secondary,f,other,1,23,4,2,0,0,58
34779,Sales & Marketing,region_25,Masters & above,m,sourcing,1,39,5,2,1,0,46
42214,Sales & Marketing,region_7,Bachelors,m,sourcing,2,32,3,7,0,0,48
50442,Operations,region_15,Bachelors,f,sourcing,1,28,5,2,1,0,63
36024,Operations,region_22,Bachelors,f,sourcing,1,30,5,2,0,0,59
52813,Sales & Marketing,region_2,Bachelors,m,sourcing,1,46,1,6,0,0,43
21333,Operations,region_7,Below Secondary,f,other,1,26,5,3,0,0,63
77082,Procurement,region_17,Masters & above,f,sourcing,1,35,1,8,0,0,66
12007,Sales & Marketing,region_2,Bachelors,f,other,2,28,3,6,0,0,51
7659,Sales & Marketing,region_29,Masters & above,m,sourcing,1,30,1,5,0,0,45
793,HR,region_2,Bachelors,m,other,1,41,5,3,1,0,51
71760,Procurement,region_8,Bachelors,m,other,1,38,4,9,0,0,70
21546,Technology,region_5,Bachelors,m,sourcing,1,30,5,2,1,0,75
14913,Finance,region_22,Masters & above,m,other,1,36,4,5,0,0,62
31483,Procurement,region_7,Masters & above,m,other,4,37,3,9,0,0,68
72646,Sales & Marketing,region_22,Bachelors,m,referred,1,32,3,5,1,0,53
70110,HR,region_31,Masters & above,m,other,1,45,5,17,0,0,58
47991,Operations,region_4,Masters & above,f,other,1,48,5,16,1,0,58
71346,R&D,region_31,Bachelors,m,sourcing,1,35,3,7,1,0,82
49764,Procurement,region_34,Masters & above,f,sourcing,1,36,3,3,1,0,70
18632,Sales & Marketing,region_27,Bachelors,m,other,1,31,5,3,0,0,55
33488,Operations,region_15,Bachelors,m,other,1,40,5,4,0,0,61
19538,Operations,region_15,Bachelors,m,other,1,33,1,3,1,1,56
76509,Procurement,region_15,Masters & above,f,other,1,47,4,5,0,0,70
51086,Sales & Marketing,region_26,Bachelors,m,other,1,28,3,3,0,0,48
23475,Analytics,region_28,Masters & above,m,sourcing,1,38,5,12,0,0,89
34450,Technology,region_10,Masters & above,f,other,1,35,5,8,1,0,79
60735,Analytics,region_2,Bachelors,m,other,2,28,4,5,0,0,88
42997,Operations,region_13,Bachelors,f,other,1,33,4,7,1,0,60
38267,Sales & Marketing,region_31,Masters & above,f,sourcing,1,33,3,3,0,0,50
50963,Sales & Marketing,region_15,Bachelors,m,sourcing,2,45,3,3,0,0,52
29931,Operations,region_15,Bachelors,m,sourcing,1,40,1,6,0,0,54
2311,Operations,region_31,Bachelors,m,other,1,27,3,3,1,1,64
43643,Sales & Marketing,region_7,Bachelors,m,sourcing,1,37,3,4,1,0,47
5136,Analytics,region_22,Bachelors,m,other,1,29,3,3,1,0,82
14864,Sales & Marketing,region_9,Masters & above,m,sourcing,1,28,2,4,0,0,52
40899,Operations,region_27,Bachelors,f,other,2,34,4,6,0,0,64
40386,Sales & Marketing,region_7,Bachelors,f,other,2,27,4,4,1,0,45
76492,Analytics,region_19,Bachelors,m,other,1,36,3,7,0,0,86
64267,Operations,region_12,Bachelors,f,sourcing,1,31,3,4,0,0,64
38446,Procurement,region_15,Bachelors,f,other,1,33,4,4,1,0,65
8948,HR,region_5,Masters & above,m,sourcing,1,37,3,3,0,0,57
29829,Procurement,region_14,Bachelors,f,sourcing,1,31,1,4,0,0,69
17218,Operations,region_7,Bachelors,m,sourcing,1,41,3,7,0,0,55
73355,Sales & Marketing,region_28,Masters & above,f,other,2,33,5,2,1,0,52
33020,R&D,region_22,Masters & above,m,other,1,30,4,2,1,1,86
31043,Operations,region_22,Below Secondary,m,sourcing,1,25,3,2,0,0,62
64785,Procurement,region_2,Bachelors,f,sourcing,2,44,1,6,0,0,73
62666,HR,region_29,Bachelors,m,sourcing,1,33,3,9,1,0,48
62968,Analytics,region_22,Bachelors,f,other,2,30,3,5,0,0,85
26358,Procurement,region_28,Masters & above,f,sourcing,1,38,1,5,0,0,72
74352,Sales & Marketing,region_2,Bachelors,m,sourcing,2,30,5,5,1,0,47
19866,Technology,region_23,Bachelors,m,other,2,32,3,6,0,0,79
17607,Analytics,region_2,Masters & above,m,other,1,59,4,13,0,0,82
73944,Operations,region_27,Bachelors,f,other,1,31,1,5,1,0,61
3066,Sales & Marketing,region_5,Masters & above,m,sourcing,1,37,4,8,0,0,49
31794,Sales & Marketing,region_9,Bachelors,m,other,1,33,1,5,0,0,49
47079,Operations,region_9,Bachelors,m,other,1,29,3,2,0,0,62
12218,Technology,region_13,Masters & above,f,other,1,59,3,4,0,0,79
30018,Finance,region_7,Bachelors,m,sourcing,1,31,3,3,0,0,58
16516,Technology,region_22,Bachelors,m,sourcing,2,28,4,2,1,0,80
65404,Sales & Marketing,region_2,Masters & above,f,sourcing,2,32,1,5,0,0,45
18123,Finance,region_2,Masters & above,m,sourcing,1,34,4,7,1,0,60
63777,Sales & Marketing,region_22,Bachelors,f,sourcing,1,30,3,3,1,0,51
69447,Procurement,region_6,Bachelors,f,sourcing,4,31,3,4,0,0,71
21345,HR,region_2,Below Secondary,m,sourcing,1,21,4,2,1,0,89
25248,R&D,region_10,Bachelors,m,other,1,32,3,5,0,0,85
36625,Procurement,region_5,Masters & above,f,other,1,36,4,4,0,0,71
60900,Sales & Marketing,region_2,Masters & above,m,sourcing,2,38,5,8,1,0,51
59008,Sales & Marketing,region_29,Bachelors,m,sourcing,2,29,3,3,0,0,54
33032,Technology,region_13,Masters & above,m,sourcing,2,45,4,11,0,0,81
36040,Analytics,region_15,Bachelors,m,sourcing,1,31,5,7,0,0,83
24303,Procurement,region_15,Masters & above,m,other,1,39,5,3,0,0,81
31683,Finance,region_26,Bachelors,m,sourcing,1,34,3,7,1,0,59
53298,Procurement,region_16,Bachelors,m,sourcing,1,31,2,2,0,0,70
25344,Sales & Marketing,region_7,Bachelors,m,other,1,33,1,6,0,0,51
59213,Analytics,region_31,Bachelors,m,other,1,31,3,2,0,0,81
28999,Sales & Marketing,region_26,Bachelors,f,sourcing,1,27,1,3,0,0,51
64136,Sales & Marketing,region_26,Bachelors,m,other,2,36,2,2,0,0,52
72506,Technology,region_28,Bachelors,m,sourcing,1,30,2,5,0,0,86
50833,Technology,region_25,Masters & above,m,sourcing,1,33,3,6,1,0,84
67683,Technology,region_14,Bachelors,f,other,1,29,3,4,0,0,74
52706,Sales & Marketing,region_29,Bachelors,m,sourcing,1,30,1,4,0,0,52
76895,Procurement,region_11,Bachelors,f,sourcing,1,29,5,3,1,0,74
26541,Operations,region_15,Bachelors,f,other,2,44,5,13,1,0,62
40466,Sales & Marketing,region_15,Bachelors,f,other,1,36,1,8,0,0,49
70607,HR,region_19,Bachelors,m,other,1,31,3,4,1,0,47
49769,Operations,region_25,Bachelors,m,other,1,28,4,5,0,0,60
75341,Procurement,region_26,Bachelors,m,other,2,28,3,5,0,0,71
13639,Analytics,region_4,Masters & above,m,other,2,33,5,7,0,0,89
70423,Sales & Marketing,region_19,Bachelors,m,other,1,34,2,2,0,0,48
32867,Technology,region_2,Bachelors,f,other,1,58,3,10,0,0,82
23953,HR,region_22,Masters & above,f,sourcing,1,32,4,7,1,0,53
2942,Operations,region_14,Bachelors,m,other,1,42,5,3,1,0,62
3031,Sales & Marketing,region_31,Bachelors,m,other,1,30,2,2,0,0,48
65821,Analytics,region_2,Bachelors,m,sourcing,1,29,5,2,0,0,84
51460,Operations,region_2,Bachelors,f,other,1,34,5,2,0,0,62
5746,Operations,region_22,Bachelors,m,sourcing,1,36,3,6,1,1,61
65875,Sales & Marketing,region_7,Bachelors,m,referred,1,27,4,4,0,0,46
35812,Technology,region_2,Masters & above,f,sourcing,1,42,3,15,0,0,78
71823,Sales & Marketing,region_15,Bachelors,f,sourcing,1,27,3,4,0,0,50
60304,HR,region_25,Bachelors,f,sourcing,1,28,4,3,0,0,50
19425,Sales & Marketing,region_22,Bachelors,f,other,1,26,3,4,0,0,48
69520,Operations,region_22,Bachelors,m,other,1,33,3,6,1,0,60
61646,Sales & Marketing,region_15,Bachelors,m,sourcing,2,38,1,2,1,0,53
964,Analytics,region_4,Masters & above,m,other,1,47,3,18,1,0,81
70456,Sales & Marketing,region_11,Bachelors,m,sourcing,1,28,4,3,0,0,50
56494,Operations,region_2,Bachelors,m,sourcing,1,40,1,7,0,0,62
36227,Procurement,region_2,Masters & above,m,other,2,51,3,17,0,0,69
25454,Technology,region_13,Masters & above,f,other,1,34,3,8,0,0,79
16163,Sales & Marketing,region_23,Masters & above,m,other,1,35,5,6,0,0,51
64548,Finance,region_2,Bachelors,f,sourcing,1,35,4,10,0,0,63
37014,Analytics,region_2,Bachelors,m,other,1,48,3,15,0,0,85
4461,Analytics,region_11,Bachelors,m,other,1,29,3,2,0,0,85
9653,Technology,region_2,Masters & above,f,sourcing,1,59,3,4,0,0,79
74093,Operations,region_4,Masters & above,m,other,2,47,1,18,0,0,61
25086,Analytics,region_22,Masters & above,f,other,2,31,3,6,1,0,85
45007,Operations,region_28,Bachelors,m,sourcing,1,27,3,2,0,0,58
25763,Procurement,region_22,Masters & above,f,other,1,34,1,7,0,0,69
46755,Sales & Marketing,region_14,Masters & above,m,sourcing,1,32,2,5,0,0,48
41014,Sales & Marketing,region_2,Bachelors,m,other,1,37,5,4,1,0,45
73108,Sales & Marketing,region_29,Bachelors,m,sourcing,1,27,4,3,1,0,61
39783,Technology,region_2,Masters & above,f,sourcing,2,50,5,20,1,0,80
61296,R&D,region_26,Bachelors,m,other,1,28,3,2,1,0,85
6155,Analytics,region_31,Bachelors,m,sourcing,1,36,5,4,1,0,82
9617,Sales & Marketing,region_7,Masters & above,m,sourcing,2,36,3,4,0,0,49
20300,Operations,region_2,Masters & above,m,other,1,40,3,6,0,0,62
56670,Technology,region_4,Masters & above,m,sourcing,2,49,2,11,0,0,80
23898,Sales & Marketing,region_2,Bachelors,m,other,1,34,4,2,0,0,49
72606,Procurement,region_2,Bachelors,f,sourcing,1,38,1,11,0,0,66
27599,Operations,region_2,Bachelors,m,other,1,59,5,2,0,0,59
59718,Analytics,region_22,Masters & above,f,other,1,35,4,9,0,0,87
51474,Procurement,region_22,Masters & above,m,sourcing,1,52,4,7,0,0,71
32108,Procurement,region_2,Masters & above,m,sourcing,2,38,3,8,0,0,69
21473,Sales & Marketing,region_28,Masters & above,m,other,1,46,3,3,0,0,52
68344,Procurement,region_26,Masters & above,m,sourcing,1,46,3,8,0,0,68
70117,Technology,region_15,Bachelors,m,other,1,29,3,2,0,0,84
565,Procurement,region_1,Bachelors,f,sourcing,2,29,1,2,0,0,74
57114,Operations,region_22,Masters & above,f,sourcing,1,46,3,16,0,0,62
7488,Analytics,region_19,Bachelors,m,other,1,33,3,6,0,0,83
22553,Finance,region_13,Masters & above,m,other,3,33,3,4,1,0,55
70850,Sales & Marketing,region_2,Bachelors,m,other,2,40,4,10,1,0,52
42697,Operations,region_8,Bachelors,f,sourcing,1,33,3,10,0,0,65
73669,Procurement,region_22,Masters & above,m,sourcing,1,33,4,4,1,0,68
56747,Sales & Marketing,region_2,Bachelors,m,other,3,30,1,5,0,0,48
52165,HR,region_22,Masters & above,m,other,1,40,3,11,0,0,50
75179,Operations,region_7,Bachelors,m,sourcing,1,41,3,11,0,0,56
50454,Sales & Marketing,region_26,Bachelors,m,sourcing,1,30,5,2,1,0,52
61949,Procurement,region_2,Bachelors,m,other,1,42,5,12,0,0,70
51384,Sales & Marketing,region_4,Bachelors,m,other,1,26,4,3,1,0,49
76517,Analytics,region_29,Bachelors,m,other,1,27,2,2,1,0,83
12493,Sales & Marketing,region_3,Bachelors,m,sourcing,2,31,3,5,0,0,48
62517,R&D,region_2,Bachelors,m,other,1,47,4,14,0,0,82
50378,Sales & Marketing,region_19,Bachelors,m,other,1,36,1,7,0,0,50
59145,Procurement,region_2,Masters & above,m,sourcing,1,48,2,18,0,0,72
69522,Sales & Marketing,region_27,Bachelors,m,other,4,28,3,2,1,1,92
77112,Procurement,region_30,Bachelors,f,other,1,33,5,7,0,0,69
66357,Analytics,region_2,Bachelors,m,other,2,29,3,3,0,0,84
39846,Sales & Marketing,region_1,Masters & above,m,sourcing,1,42,4,12,1,0,90
21310,Sales & Marketing,region_28,Bachelors,m,other,1,31,3,3,0,0,53
72686,Analytics,region_7,Bachelors,m,sourcing,1,51,5,9,1,0,85
6765,Operations,region_22,Bachelors,f,other,2,32,3,7,1,0,63
12039,Operations,region_22,Bachelors,m,other,1,36,5,3,1,0,59
58209,Sales & Marketing,region_1,Bachelors,m,other,1,30,3,4,1,0,48
30296,Sales & Marketing,region_26,Bachelors,m,other,1,35,5,7,1,0,46
651,Operations,region_4,Masters & above,f,sourcing,1,34,5,5,1,0,59
65631,Sales & Marketing,region_1,Bachelors,f,other,1,26,3,2,0,0,53
13840,Technology,region_2,Below Secondary,f,sourcing,1,23,3,2,0,0,80
27761,Finance,region_13,Bachelors,f,other,1,27,1,2,0,0,57
23264,Procurement,region_15,Masters & above,m,other,1,41,3,5,0,0,66
35695,Analytics,region_28,Masters & above,m,other,1,34,1,5,0,0,83
22128,Procurement,region_15,Bachelors,m,sourcing,1,43,3,14,1,0,71
40495,Technology,region_2,Masters & above,f,other,1,60,2,5,0,0,82
36949,Sales & Marketing,region_29,Bachelors,m,other,1,31,1,6,0,0,50
8996,Sales & Marketing,region_6,Bachelors,f,other,1,49,1,19,0,0,47
23050,R&D,region_26,Bachelors,m,sourcing,1,29,4,4,0,0,87
12792,Technology,region_22,Masters & above,m,sourcing,1,44,3,7,0,0,80
70274,Procurement,region_27,Masters & above,f,sourcing,1,36,3,11,0,0,72
43409,Technology,region_17,Masters & above,f,sourcing,2,36,3,2,0,0,80
