employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
65091,Technology,region_13,Bachelors,f,other,2,29,3,4,0,0,83
53709,Procurement,region_16,Masters & above,m,other,1,34,5,9,1,0,72
63,Sales & Marketing,region_8,Masters & above,m,sourcing,1,35,5,8,0,0,52
11631,Procurement,region_22,Masters & above,m,sourcing,1,35,1,3,1,0,69
62936,Sales & Marketing,region_29,Bachelors,m,other,2,27,5,5,1,0,48
11671,Procurement,region_2,Bachelors,m,sourcing,1,33,1,8,0,0,67
15708,Operations,region_15,Bachelors,m,sourcing,1,39,3,8,0,0,66
23426,Operations,region_4,Bachelors,m,other,1,32,3,5,0,0,60
75466,Sales & Marketing,region_6,Bachelors,f,other,1,35,5,7,0,0,49
64810,HR,region_13,Bachelors,m,other,1,34,3,7,0,0,48
40053,Sales & Marketing,region_22,Bachelors,m,sourcing,1,35,3,5,1,0,54
26073,Sales & Marketing,region_21,Bachelors,m,sourcing,1,31,3,4,0,0,46
66326,Sales & Marketing,region_2,Bachelors,f,sourcing,2,36,3,7,0,0,48
16863,Procurement,region_27,Bachelors,m,other,2,26,3,4,0,0,69
37927,Operations,region_2,Bachelors,f,other,2,49,3,19,0,0,61
19310,Analytics,region_2,Masters & above,m,other,3,57,5,16,1,0,86
5254,Sales & Marketing,region_25,Bachelors,f,other,1,31,3,6,1,0,43
70408,Sales & Marketing,region_26,Bachelors,f,other,1,30,4,2,0,0,53
45428,HR,region_22,Bachelors,m,sourcing,1,23,1,2,0,0,45
62916,Sales & Marketing,region_7,Bachelors,m,other,1,42,5,7,1,1,91
2005,Operations,region_26,Bachelors,m,other,1,30,3,3,1,0,60
61474,HR,region_31,Bachelors,m,sourcing,1,31,2,3,1,0,49
31518,Technology,region_14,Masters & above,f,other,1,34,4,6,1,0,76
24634,HR,region_7,Masters & above,m,other,1,39,5,9,1,0,47
6411,Operations,region_32,Bachelors,m,other,1,35,3,6,0,0,74
50740,Sales & Marketing,region_2,Masters & above,f,other,1,37,4,3,1,0,46
71445,Sales & Marketing,region_2,Bachelors,f,other,1,48,1,2,1,0,49
27416,Technology,region_2,Bachelors,m,other,2,39,1,10,0,0,80
63706,Sales & Marketing,region_2,Bachelors,m,sourcing,3,50,3,8,0,0,54
12785,R&D,region_15,Bachelors,m,other,1,33,3,3,0,0,83
47081,Sales & Marketing,region_28,Bachelors,m,other,1,26,3,5,0,0,45
75072,Operations,region_2,Bachelors,m,sourcing,1,36,4,11,0,0,54
38555,Procurement,region_2,Masters & above,f,sourcing,1,53,3,5,0,1,93
36688,Operations,region_2,Masters & above,m,other,1,43,3,2,0,0,59
8411,Procurement,region_2,Bachelors,f,other,1,38,5,10,1,0,65
16674,Analytics,region_2,Bachelors,m,sourcing,1,34,5,3,0,0,82
23944,Procurement,region_17,Bachelors,m,other,1,31,3,5,1,1,96
77440,Sales & Marketing,region_32,Bachelors,m,other,1,30,3,3,0,0,51
70385,Analytics,region_16,Bachelors,m,other,1,33,3,4,0,0,84
74903,Sales & Marketing,region_15,Bachelors,m,other,1,30,2,5,0,0,49
22967,Sales & Marketing,region_26,Bachelors,m,other,1,34,1,10,0,0,44
54001,Sales & Marketing,region_17,Bachelors,f,other,2,26,3,1,0,0,48
4650,Operations,region_2,Bachelors,m,other,1,41,5,7,1,0,60
50937,Finance,region_20,Bachelors,m,sourcing,4,35,3,7,1,0,58
18387,HR,region_2,Bachelors,m,sourcing,1,33,5,8,0,0,52
68773,Procurement,region_31,Bachelors,m,other,1,34,4,2,1,0,69
67152,Analytics,region_7,Masters & above,m,sourcing,1,36,4,3,1,0,88
68440,Analytics,region_5,Bachelors,m,sourcing,1,31,1,2,0,0,80
53944,Sales & Marketing,region_28,Bachelors,m,sourcing,4,30,2,2,1,0,48
50649,Analytics,region_2,Masters & above,m,sourcing,2,43,3,5,1,0,84
54727,Procurement,region_2,Bachelors,f,sourcing,1,51,5,18,1,0,67
61040,Analytics,region_25,Masters & above,m,sourcing,3,37,5,2,1,0,84
66729,Operations,region_2,Masters & above,m,sourcing,1,35,3,6,1,0,59
26391,Operations,region_19,Bachelors,f,other,1,35,5,3,0,0,61
34496,Sales & Marketing,region_22,Masters & above,m,other,1,41,1,5,0,0,52
67053,HR,region_2,Bachelors,f,sourcing,1,51,5,10,0,0,53
57031,Analytics,region_22,Bachelors,m,sourcing,2,27,3,4,1,0,85
38839,Technology,region_2,Bachelors,m,other,3,28,4,2,1,0,77
67784,Sales & Marketing,region_16,Bachelors,m,other,1,45,3,3,0,0,48
74900,Finance,region_2,Bachelors,m,sourcing,1,31,2,4,0,0,58
68430,Sales & Marketing,region_26,Bachelors,m,other,2,32,2,6,0,0,50
22764,Sales & Marketing,region_27,Masters & above,m,other,1,38,2,9,0,0,51
65516,Operations,region_31,Bachelors,m,sourcing,1,35,3,6,0,0,57
17921,Operations,region_7,Masters & above,f,other,1,35,3,8,1,0,60
43330,Operations,region_11,Bachelors,f,other,1,32,1,6,0,0,59
6866,HR,region_8,Bachelors,f,other,1,26,5,2,1,0,50
11387,Operations,region_15,Bachelors,m,sourcing,1,36,3,4,1,0,55
8536,Sales & Marketing,region_32,Bachelors,f,other,1,28,5,4,0,0,50
29016,Operations,region_19,Bachelors,f,other,1,41,5,5,1,0,60
8131,Operations,region_2,Masters & above,f,other,1,39,3,13,0,0,60
32449,Operations,region_2,Bachelors,f,sourcing,1,30,3,3,0,0,64
33094,Technology,region_28,Bachelors,m,other,1,26,5,3,1,0,81
53832,Operations,region_2,Bachelors,f,sourcing,1,36,4,10,1,0,66
40407,Finance,region_2,Bachelors,f,other,1,42,3,8,0,0,61
42835,Sales & Marketing,region_7,Bachelors,m,sourcing,1,37,3,8,1,0,48
73646,Sales & Marketing,region_31,Bachelors,m,other,1,38,4,7,0,0,45
22465,Sales & Marketing,region_15,Bachelors,m,sourcing,1,51,1,7,1,0,52
6973,Finance,region_26,Bachelors,m,sourcing,1,31,3,6,0,0,60
13707,Sales & Marketing,region_2,Bachelors,f,sourcing,1,38,5,8,1,0,52
11499,Sales & Marketing,region_32,Masters & above,m,other,1,28,3,4,0,0,49
31203,Operations,region_20,Masters & above,f,other,1,40,5,12,1,0,63
69653,Operations,region_14,Bachelors,f,sourcing,2,32,4,5,1,0,54
57078,Operations,region_22,Bachelors,f,other,1,42,5,5,1,0,58
25567,Finance,region_13,Bachelors,f,sourcing,1,34,3,7,0,0,57
67258,Operations,region_4,Bachelors,f,sourcing,1,27,5,6,1,0,61
72040,Legal,region_4,Bachelors,m,sourcing,1,30,5,3,1,0,58
26062,Finance,region_29,Bachelors,m,other,1,38,5,2,1,0,61
72005,Sales & Marketing,region_2,Masters & above,m,sourcing,1,46,3,19,0,0,50
40233,Procurement,region_23,Masters & above,f,other,1,38,3,9,0,0,66
26752,Analytics,region_15,Bachelors,m,sourcing,1,38,5,8,0,0,82
29463,Technology,region_5,Bachelors,m,sourcing,1,43,3,3,0,0,81
71004,Sales & Marketing,region_4,Masters & above,m,sourcing,1,31,3,4,0,0,53
4776,Analytics,region_5,Bachelors,m,other,1,33,4,3,1,0,85
57130,Operations,region_20,Bachelors,m,other,1,27,5,5,1,0,59
19649,Operations,region_22,Bachelors,f,sourcing,1,29,5,4,1,0,56
29776,Operations,region_22,Masters & above,m,other,1,40,5,7,0,0,56
60937,Technology,region_2,Masters & above,m,sourcing,1,40,3,11,0,0,82
61412,Sales & Marketing,region_4,Bachelors,m,other,1,35,2,4,0,0,53
26676,Sales & Marketing,region_17,Bachelors,m,sourcing,1,32,5,6,1,1,46
43824,Analytics,region_26,Bachelors,m,sourcing,1,30,3,5,0,0,87
66776,Procurement,region_7,Bachelors,f,sourcing,1,28,5,6,0,0,84
31709,Sales & Marketing,region_7,Masters & above,m,sourcing,2,36,2,10,0,0,45
47380,Analytics,region_22,Masters & above,m,sourcing,1,29,3,4,1,0,84
73870,Sales & Marketing,region_7,Bachelors,m,other,1,24,4,2,0,0,50
22015,Technology,region_17,Bachelors,f,sourcing,1,29,3,2,0,0,76
41974,Finance,region_7,Masters & above,m,sourcing,3,34,4,7,0,0,61
76966,Procurement,region_22,Bachelors,m,sourcing,1,32,2,6,1,0,70
39122,Technology,region_27,Bachelors,m,sourcing,1,27,1,2,1,0,78
62946,Sales & Marketing,region_32,Bachelors,m,other,1,37,4,7,0,0,44
5114,Sales & Marketing,region_2,Masters & above,f,other,1,35,4,2,0,0,52
9021,Technology,region_2,Bachelors,m,sourcing,1,37,4,8,0,0,83
33112,Sales & Marketing,region_11,Bachelors,m,other,1,32,1,7,0,0,48
52000,Finance,region_20,Bachelors,m,other,1,27,5,3,1,0,59
49920,Operations,region_2,Bachelors,m,other,1,51,3,6,0,0,61
30526,Analytics,region_2,Bachelors,m,sourcing,1,37,5,7,1,0,84
2835,Legal,region_2,Bachelors,f,sourcing,1,33,1,5,0,0,56
8593,Operations,region_22,Bachelors,m,other,1,40,5,10,1,0,60
45630,Analytics,region_14,Bachelors,m,other,1,27,5,2,1,0,84
71387,Technology,region_13,Bachelors,m,sourcing,1,27,5,2,1,0,80
63614,Technology,region_2,Masters & above,f,sourcing,2,35,3,2,1,0,81
77760,Sales & Marketing,region_5,Bachelors,m,other,1,42,5,4,0,0,59
31166,Analytics,region_2,Bachelors,m,other,5,31,5,5,0,0,85
71719,Operations,region_20,Masters & above,m,other,1,34,3,3,1,0,59
13678,HR,region_2,Bachelors,f,other,1,31,5,7,0,0,50
63585,Analytics,region_4,Bachelors,m,sourcing,1,39,4,7,1,1,85
40934,Operations,region_15,Bachelors,m,referred,1,47,3,18,1,0,59
68921,Finance,region_7,Bachelors,m,other,2,28,4,2,0,0,60
56383,Operations,region_17,Masters & above,f,sourcing,1,34,3,6,1,0,59
46887,Sales & Marketing,region_13,Bachelors,m,other,2,41,2,15,0,0,49
5846,Procurement,region_2,Bachelors,f,sourcing,1,35,3,3,1,0,65
46126,Operations,region_17,Masters & above,m,sourcing,2,39,3,2,1,0,58
42652,Operations,region_2,Masters & above,m,other,1,55,3,7,0,0,58
27563,HR,region_2,Bachelors,m,sourcing,1,39,1,5,0,0,52
26608,Technology,region_14,Bachelors,f,other,1,30,3,7,1,0,81
14739,Technology,region_5,Bachelors,m,other,1,27,3,3,1,0,78
60014,Procurement,region_2,Masters & above,m,other,2,47,3,4,0,0,71
9527,Sales & Marketing,region_2,Masters & above,m,other,1,44,5,13,1,0,52
67595,Procurement,region_5,Masters & above,m,other,1,34,2,5,1,0,75
58917,Sales & Marketing,region_22,Bachelors,m,sourcing,1,27,3,4,0,0,51
74362,Finance,region_2,Bachelors,m,other,1,59,3,22,0,0,60
52427,Operations,region_19,Bachelors,m,other,1,34,5,5,0,0,60
7062,Sales & Marketing,region_2,Masters & above,m,other,2,40,2,16,0,0,48
73089,R&D,region_7,Masters & above,m,sourcing,1,42,5,5,1,0,83
14317,Procurement,region_23,Bachelors,m,other,2,33,3,7,0,0,70
630,Finance,region_4,Masters & above,f,other,1,35,5,7,1,0,59
37418,Sales & Marketing,region_2,Bachelors,m,sourcing,1,42,5,14,0,0,46
7906,Sales & Marketing,region_13,Bachelors,m,other,1,34,5,10,0,0,66
39897,Procurement,region_17,Masters & above,f,other,1,56,3,4,1,0,74
47004,Procurement,region_13,Masters & above,m,sourcing,1,39,4,8,1,0,69
38150,Sales & Marketing,region_2,Masters & above,f,other,1,42,5,4,1,0,50
2030,Procurement,region_24,Bachelors,f,sourcing,1,33,3,4,0,0,71
26663,Procurement,region_22,Masters & above,m,other,1,45,4,18,1,0,72
65205,Legal,region_7,Masters & above,m,other,1,55,1,17,0,0,58
32485,Sales & Marketing,region_13,Bachelors,f,other,1,37,4,10,0,0,51
68676,Procurement,region_8,Masters & above,f,sourcing,1,39,3,3,0,0,70
28689,Procurement,region_13,Masters & above,m,other,1,55,1,25,0,0,67
35232,Sales & Marketing,region_33,Masters & above,m,sourcing,1,36,3,4,0,0,49
51437,Operations,region_7,Bachelors,m,other,1,29,1,8,0,0,59
3609,Analytics,region_22,Bachelors,m,sourcing,2,32,4,7,1,0,86
16243,Sales & Marketing,region_13,Bachelors,m,sourcing,1,43,5,17,1,0,50
21487,Sales & Marketing,region_7,Masters & above,m,other,1,35,3,8,0,0,48
30037,Procurement,region_7,Masters & above,f,sourcing,1,32,4,5,1,0,72
28039,Sales & Marketing,region_15,Bachelors,m,other,1,49,3,8,0,0,51
69348,Operations,region_2,Masters & above,m,sourcing,3,44,5,16,1,0,58
51640,Sales & Marketing,region_7,Masters & above,m,sourcing,1,41,3,8,0,0,49
16312,Analytics,region_26,Bachelors,m,sourcing,2,28,5,2,1,0,86
44299,Analytics,region_29,Bachelors,m,other,1,30,3,4,0,0,83
41610,Procurement,region_1,Bachelors,m,other,3,28,3,2,0,0,70
42142,Operations,region_30,Bachelors,f,sourcing,1,30,3,6,0,0,58
60352,Operations,region_19,Bachelors,m,sourcing,1,37,4,7,1,0,58
42978,Analytics,region_2,Bachelors,m,other,1,35,1,4,0,0,86
40572,Technology,region_2,Bachelors,f,referred,1,34,4,7,1,0,82
75588,Sales & Marketing,region_25,Masters & above,m,other,3,36,1,7,0,0,51
68305,Operations,region_22,Masters & above,m,referred,1,36,4,4,1,0,61
45328,Sales & Marketing,region_2,Bachelors,m,sourcing,1,45,5,16,1,0,52
23664,HR,region_2,Masters & above,f,other,1,47,4,5,1,0,47
66795,Technology,region_17,Masters & above,f,sourcing,1,41,1,14,0,0,80
70993,Finance,region_4,Masters & above,f,sourcing,2,33,3,9,0,0,58
9050,Procurement,region_8,Masters & above,m,other,1,32,1,7,0,0,74
24398,Analytics,region_22,Bachelors,m,other,1,43,3,18,0,0,82
17557,Procurement,region_2,Bachelors,m,sourcing,1,34,2,5,1,0,72
26685,Operations,region_26,Bachelors,f,other,1,32,3,2,0,0,62
26180,Sales & Marketing,region_14,Bachelors,f,sourcing,1,34,3,5,0,0,49
23754,Analytics,region_22,Bachelors,m,other,1,30,1,4,0,0,82
71525,Sales & Marketing,region_30,Bachelors,m,sourcing,1,34,5,5,0,0,51
12656,R&D,region_11,Masters & above,m,other,1,35,3,8,0,0,87
14945,Operations,region_13,Bachelors,m,sourcing,1,40,3,6,0,0,58
46315,Technology,region_13,Bachelors,m,other,1,32,3,2,0,0,75
32924,Procurement,region_27,Masters & above,m,sourcing,1,45,4,14,0,0,70
37512,Legal,region_22,Bachelors,m,sourcing,1,32,4,3,0,0,60
34929,Finance,region_2,Bachelors,f,other,1,38,5,7,1,0,57
72153,Technology,region_7,Masters & above,m,other,2,41,3,5,0,0,83
60628,Technology,region_26,Bachelors,m,other,1,26,1,2,0,0,78
64917,Operations,region_27,Masters & above,f,other,2,36,5,4,1,0,61
43580,Procurement,region_10,Bachelors,m,sourcing,2,32,4,3,1,0,71
76346,Operations,region_4,Bachelors,m,sourcing,1,29,4,6,0,0,61
55,Operations,region_19,Masters & above,f,sourcing,1,33,5,3,0,0,61
35683,Sales & Marketing,region_2,Bachelors,m,referred,1,40,4,10,1,0,48
46390,HR,region_2,Bachelors,m,other,1,41,3,17,0,0,44
25206,Analytics,region_19,Bachelors,m,sourcing,2,38,3,14,0,0,84
11155,Finance,region_4,Bachelors,m,sourcing,1,33,5,6,1,0,62
38452,Procurement,region_14,Bachelors,m,sourcing,1,32,3,6,1,0,70
56105,Operations,region_15,Masters & above,f,other,1,34,5,2,1,0,60
65595,R&D,region_22,Masters & above,m,referred,1,30,5,3,0,0,88
18309,Operations,region_22,Bachelors,f,other,1,38,5,9,1,0,61
77029,Sales & Marketing,region_31,Bachelors,f,other,1,25,2,2,0,0,47
69393,Operations,region_30,Masters & above,f,other,1,41,3,8,0,0,61
24447,HR,region_28,Bachelors,m,sourcing,1,33,3,8,0,0,51
76964,Sales & Marketing,region_13,Bachelors,m,sourcing,3,28,2,2,0,0,48
36451,Operations,region_7,Bachelors,f,sourcing,1,30,3,7,0,0,58
7912,Analytics,region_22,Bachelors,m,sourcing,1,29,2,6,1,0,83
46408,Sales & Marketing,region_32,Bachelors,m,sourcing,1,27,4,4,1,0,49
41966,Operations,region_15,Masters & above,f,other,1,31,2,4,0,0,53
7249,Technology,region_7,Bachelors,f,sourcing,1,27,3,2,0,0,90
17153,Sales & Marketing,region_23,Masters & above,m,other,1,38,4,13,0,0,48
64554,Procurement,region_23,Masters & above,f,sourcing,1,35,3,3,0,0,70
74277,Operations,region_23,Masters & above,m,sourcing,1,40,4,3,0,0,62
29369,Analytics,region_19,Bachelors,m,sourcing,1,30,3,5,0,0,80
43651,Operations,region_26,Masters & above,m,other,1,37,5,3,1,0,61
56333,Analytics,region_22,Bachelors,f,other,1,27,4,2,0,0,81
48791,HR,region_31,Masters & above,f,sourcing,1,38,3,10,0,0,48
23663,Sales & Marketing,region_2,Bachelors,f,sourcing,4,30,4,7,0,0,43
8743,Finance,region_31,Bachelors,m,other,1,31,4,2,0,0,60
49131,Procurement,region_2,Bachelors,m,sourcing,5,29,5,4,1,0,69
55478,Operations,region_22,Masters & above,f,other,2,45,5,6,0,0,65
37166,Technology,region_26,Bachelors,m,sourcing,1,32,4,6,1,0,78
59515,Sales & Marketing,region_31,Bachelors,m,sourcing,2,41,1,11,0,0,48
78239,Operations,region_2,Bachelors,m,other,1,26,4,6,0,0,63
55167,Sales & Marketing,region_23,Bachelors,m,other,1,40,3,5,0,0,56
24784,Analytics,region_28,Bachelors,m,other,1,31,4,8,1,0,84
23142,Procurement,region_27,Bachelors,m,other,1,27,3,2,0,0,69
21638,Procurement,region_22,Bachelors,m,sourcing,9,29,3,3,0,0,67
68414,Analytics,region_14,Bachelors,m,other,1,29,4,5,0,0,85
63130,Technology,region_16,Bachelors,m,other,1,32,3,2,0,0,77
21765,Sales & Marketing,region_29,Bachelors,m,sourcing,2,30,2,5,0,0,49
22956,Finance,region_2,Below Secondary,f,sourcing,1,25,3,4,1,0,57
33942,Analytics,region_27,Bachelors,m,sourcing,1,32,3,5,1,0,87
24489,Sales & Marketing,region_15,Bachelors,m,referred,1,29,5,6,1,0,55
12348,R&D,region_26,Bachelors,m,other,1,30,5,3,0,0,84
61058,Analytics,region_22,Bachelors,m,other,1,30,4,7,1,0,82
46486,Procurement,region_4,Masters & above,m,sourcing,1,41,4,2,0,0,71
62567,Sales & Marketing,region_27,Masters & above,m,other,1,36,5,9,0,0,51
59072,Sales & Marketing,region_4,Bachelors,m,other,2,29,1,6,0,0,50
6504,Sales & Marketing,region_22,Masters & above,m,sourcing,2,32,3,8,0,0,51
30525,Technology,region_2,Masters & above,f,referred,2,33,3,3,0,0,77
49183,Legal,region_2,Bachelors,m,other,1,55,3,8,0,0,62
10843,Procurement,region_2,Masters & above,m,sourcing,1,58,3,4,1,0,68
1031,Operations,region_32,Bachelors,f,other,1,27,1,2,0,0,59
19468,HR,region_33,Bachelors,m,other,2,32,5,3,1,0,44
69833,Procurement,region_2,Masters & above,f,sourcing,1,38,5,2,1,1,71
70286,Technology,region_15,Bachelors,m,other,1,30,4,9,0,0,75
23350,Procurement,region_11,Masters & above,f,other,1,38,3,6,0,0,82
19595,Sales & Marketing,region_2,Bachelors,f,other,1,31,3,4,1,1,51
28954,Analytics,region_31,Bachelors,m,other,2,45,5,17,1,0,88
45257,Finance,region_23,Bachelors,m,sourcing,2,36,3,7,0,0,61
65842,Operations,region_26,Bachelors,m,other,1,34,5,7,0,0,58
46699,Operations,region_22,Masters & above,f,other,1,34,2,3,0,0,58
8566,Finance,region_20,Bachelors,f,other,1,29,4,6,1,0,58
21200,Technology,region_13,Masters & above,f,sourcing,1,43,3,12,0,0,79
6452,Finance,region_2,Masters & above,m,other,1,49,4,7,1,0,62
46628,Technology,region_4,Masters & above,m,other,1,37,4,5,0,0,76
64266,Procurement,region_11,Masters & above,f,other,1,38,5,4,1,0,70
7389,Finance,region_2,Masters & above,m,other,3,42,3,12,0,0,58
49353,Legal,region_32,Bachelors,m,sourcing,1,29,1,4,1,0,60
55184,Finance,region_11,Bachelors,m,other,2,28,5,6,1,1,57
12803,Operations,region_22,Bachelors,f,other,1,32,4,8,0,0,60
4313,Sales & Marketing,region_9,Bachelors,m,other,1,34,3,10,0,0,48
26609,Operations,region_2,Bachelors,m,sourcing,1,55,3,4,0,0,54
36104,Operations,region_9,Bachelors,m,sourcing,1,27,3,4,1,0,61
8940,Procurement,region_2,Bachelors,m,other,1,37,5,10,1,0,68
76610,Operations,region_2,Bachelors,f,sourcing,2,34,5,7,0,0,64
76113,HR,region_2,Bachelors,f,other,1,49,3,17,0,0,51
47233,Operations,region_3,Masters & above,f,other,1,35,3,5,1,0,66
71039,Sales & Marketing,region_1,Bachelors,m,other,2,35,1,8,0,0,48
76261,Operations,region_15,Bachelors,m,other,1,29,1,5,0,0,59
40479,Operations,region_15,Bachelors,m,other,1,52,5,25,0,0,60
22717,Procurement,region_24,Bachelors,m,sourcing,4,29,4,5,1,0,64
4064,Technology,region_23,Bachelors,m,other,1,33,1,7,0,0,78
26090,Procurement,region_2,Bachelors,f,other,1,53,4,12,1,0,69
7470,Technology,region_2,Masters & above,f,other,2,50,3,7,0,0,80
50374,Procurement,region_7,Masters & above,m,sourcing,1,34,4,7,1,0,69
4788,Sales & Marketing,region_2,Bachelors,m,sourcing,1,53,3,12,0,0,46
42035,Procurement,region_16,Below Secondary,f,other,2,23,3,2,0,0,68
43866,Sales & Marketing,region_16,Bachelors,f,sourcing,2,27,1,4,0,0,51
53941,Analytics,region_2,Bachelors,m,other,1,28,3,3,0,0,83
70462,Technology,region_13,Bachelors,m,sourcing,1,54,2,12,0,0,81
22378,Procurement,region_4,Masters & above,f,other,1,38,3,2,1,0,71
69250,Operations,region_15,Bachelors,m,other,2,40,2,5,0,0,61
35816,Sales & Marketing,region_29,Bachelors,m,other,1,33,3,8,0,0,50
39153,Operations,region_15,Bachelors,m,referred,1,34,4,6,1,0,63
10904,Sales & Marketing,region_7,Bachelors,m,sourcing,6,29,3,7,0,0,45
66456,Operations,region_2,Bachelors,m,other,1,31,5,6,0,0,61
4143,Operations,region_11,Bachelors,f,sourcing,1,33,3,6,0,0,59
69509,Sales & Marketing,region_16,Masters & above,m,other,1,40,4,10,0,0,48
10513,Analytics,region_7,Bachelors,m,sourcing,1,30,5,2,1,0,83
10702,Sales & Marketing,region_22,Bachelors,f,other,1,27,4,3,1,0,58
34913,Finance,region_22,Masters & above,m,other,2,30,5,7,1,0,57
5349,Operations,region_22,Masters & above,f,other,1,51,5,6,0,0,56
35129,Sales & Marketing,region_10,Bachelors,m,sourcing,1,34,3,7,0,0,51
18320,Sales & Marketing,region_7,Masters & above,m,other,1,33,1,8,0,0,48
54012,Sales & Marketing,region_22,Bachelors,m,sourcing,3,29,3,1,0,0,50
23990,Finance,region_28,Bachelors,m,other,3,29,5,4,1,0,60
43803,Procurement,region_2,Bachelors,f,other,1,58,2,5,0,0,67
65303,Sales & Marketing,region_6,Bachelors,m,sourcing,1,30,5,7,1,1,48
42098,Procurement,region_13,Masters & above,m,other,1,31,3,8,0,0,69
61048,Finance,region_28,Bachelors,f,sourcing,1,25,5,4,1,0,61
24299,Operations,region_22,Bachelors,m,referred,1,28,5,4,1,0,56
26768,Sales & Marketing,region_24,Bachelors,m,sourcing,1,24,3,2,0,0,51
76266,Procurement,region_23,Masters & above,m,sourcing,1,39,3,8,0,0,67
36453,Analytics,region_13,Bachelors,m,sourcing,2,41,5,6,1,0,87
16663,Sales & Marketing,region_15,Bachelors,m,sourcing,1,33,5,6,1,0,50
14287,Procurement,region_2,Below Secondary,m,sourcing,1,25,1,2,1,0,76
66969,Sales & Marketing,region_23,Bachelors,f,sourcing,1,32,5,7,1,0,50
66679,Operations,region_22,Masters & above,m,other,1,29,1,3,1,0,59
45940,Technology,region_29,Masters & above,m,other,1,38,4,9,0,0,84
39745,Technology,region_10,Masters & above,f,sourcing,2,30,4,4,1,0,80
1798,Analytics,region_8,Bachelors,m,sourcing,1,29,4,4,0,0,91
40718,Sales & Marketing,region_19,Bachelors,m,sourcing,1,35,1,8,0,0,48
8152,Sales & Marketing,region_1,Bachelors,m,sourcing,2,29,5,4,1,0,48
7219,Technology,region_16,Bachelors,f,other,1,27,3,3,0,0,82
36409,Sales & Marketing,region_7,Bachelors,m,sourcing,1,23,4,2,1,0,51
45072,Finance,region_13,Bachelors,m,other,1,25,5,2,0,0,57
29084,Analytics,region_2,Bachelors,m,sourcing,1,37,2,4,0,0,82
21401,Sales & Marketing,region_22,Masters & above,m,sourcing,2,35,1,9,0,0,48
68480,Sales & Marketing,region_31,Bachelors,m,other,1,31,1,7,0,0,52
57899,Sales & Marketing,region_10,Masters & above,m,other,1,45,3,3,0,0,51
4073,Technology,region_2,Bachelors,m,other,2,50,4,5,0,0,83
1444,Analytics,region_7,Masters & above,m,other,1,30,5,7,0,0,87
46664,Finance,region_13,Masters & above,f,sourcing,1,39,4,7,0,0,63
12232,Procurement,region_8,Bachelors,m,other,1,30,2,4,0,0,66
41933,Operations,region_2,Bachelors,f,referred,1,31,4,6,1,0,62
40573,Technology,region_2,Masters & above,m,sourcing,1,42,5,12,1,0,81
20914,Operations,region_2,Masters & above,m,other,1,57,5,6,1,0,56
64523,Sales & Marketing,region_7,Masters & above,m,other,1,42,2,6,0,0,48
67971,Operations,region_16,Bachelors,f,other,1,35,3,6,1,0,55
60426,Operations,region_31,Bachelors,m,sourcing,1,26,5,2,0,0,61
22260,Sales & Marketing,region_2,Masters & above,f,other,1,46,1,6,0,0,51
73584,Analytics,region_2,Bachelors,m,other,1,31,4,5,1,1,87
70747,Operations,region_13,Bachelors,f,other,1,45,5,15,1,0,61
70472,Operations,region_26,Masters & above,f,other,1,33,3,9,0,0,55
58935,Finance,region_2,Masters & above,m,other,1,32,1,3,1,0,56
25594,Operations,region_15,Masters & above,f,other,1,34,4,4,1,0,58
73697,Sales & Marketing,region_10,Bachelors,m,other,1,29,3,2,0,0,51
44987,Procurement,region_15,Masters & above,m,other,3,32,3,7,0,0,67
10789,Sales & Marketing,region_11,Bachelors,m,other,1,41,1,7,0,0,50
36050,R&D,region_22,Bachelors,m,sourcing,1,27,4,5,0,0,86
42850,Sales & Marketing,region_2,Bachelors,m,other,1,46,1,16,0,0,47
56907,HR,region_2,Bachelors,m,other,1,30,3,2,0,0,47
373,Technology,region_16,Bachelors,m,sourcing,1,28,3,5,1,0,80
69315,Legal,region_26,Bachelors,m,sourcing,1,35,5,4,0,0,58
62144,Operations,region_7,Bachelors,f,other,1,26,5,2,1,0,61
8437,Operations,region_2,Bachelors,f,other,1,52,3,14,0,0,58
5621,Technology,region_2,Masters & above,f,other,1,57,1,26,0,0,76
70556,Operations,region_2,Bachelors,m,other,3,26,3,4,1,0,57
17936,Analytics,region_29,Bachelors,m,other,1,28,3,7,0,0,83
14599,HR,region_22,Bachelors,m,sourcing,1,30,3,2,0,0,49
9087,HR,region_2,Masters & above,m,other,1,54,1,3,0,0,49
46351,Sales & Marketing,region_28,Bachelors,m,sourcing,1,36,5,4,1,0,53
41326,Procurement,region_12,Bachelors,m,sourcing,1,29,5,2,1,0,74
46395,Analytics,region_22,Masters & above,m,other,1,32,2,6,0,0,91
13347,Sales & Marketing,region_33,Masters & above,m,other,2,39,3,3,0,0,48
39384,R&D,region_31,Masters & above,m,sourcing,1,35,3,3,0,0,81
8279,Legal,region_7,Bachelors,m,sourcing,1,42,1,7,0,0,59
64688,Sales & Marketing,region_31,Bachelors,m,sourcing,2,28,1,4,0,0,52
1216,Technology,region_26,Bachelors,m,sourcing,1,28,1,3,0,0,84
24287,Sales & Marketing,region_7,Bachelors,m,sourcing,2,38,3,3,0,0,52
45598,Legal,region_2,Bachelors,f,other,1,27,3,2,1,0,61
